时间标识,2026/9/8 17:07:12
间隔,1E-05
通道名称,"输入1"
单位,"V"
0.00164,0.0012653049780055881
0.00165,0.00061382312560454011
0.00166,0.0012653049780055881
0.00167,0.001591045904206112
0.00168,0.0012653049780055881
0.00169,0.0012653049780055881
0.0017,0.00061382312560454011
0.00171,0.001591045904206112
0.00172,0.00061382312560454011
0.00173,0.00061382312560454011
0.00174,0.00061382312560454011
0.00175,0.00093956405180506408
0.00176,0.001591045904206112
0.00177,0.001591045904206112
0.00178,0.00093956405180506408
0.00179,0.00093956405180506408
0.0018,0.00061382312560454011
0.00181,0.00061382312560454011
0.00182,0.00093956405180506408
0.00183,0.00093956405180506408
0.00184,0.00093956405180506408
0.00185,0.00093956405180506408
0.00186,0.001591045904206112
0.00187,0.0012653049780055881
0.00188,0.0012653049780055881
0.00189,0.0012653049780055881
0.0019,0.00093956405180506408
0.00191,0.00061382312560454011
0.00192,0.001591045904206112
0.00193,0.0012653049780055881
0.00194,0.00093956405180506408
0.00195,0.00028808219940401614
0.00196,0.001591045904206112
0.00197,0.00028808219940401614
0.00198,0.001591045904206112
0.00199,0.00061382312560454011
0.002,0.00061382312560454011
0.00201,0.00093956405180506408
0.00202,0.001591045904206112
0.00203,0.00061382312560454011
0.00204,0.00093956405180506408
0.00205,0.00093956405180506408
0.00206,0.0012653049780055881
0.00207,0.0012653049780055881
0.00208,0.0012653049780055881
0.00209,0.00028808219940401614
0.0021,0.00093956405180506408
0.00211,0.00061382312560454011
0.00212,0.00028808219940401614
0.00213,0.00093956405180506408
0.00214,0.0012653049780055881
0.00215,0.00093956405180506408
0.00216,0.001591045904206112
0.00217,0.00093956405180506408
0.00218,0.00093956405180506408
0.00219,0.00028808219940401614
0.0022,0.00093956405180506408
0.00221,0.00061382312560454011
0.00222,0.00093956405180506408
0.00223,0.0012653049780055881
0.00224,0.00093956405180506408
0.00225,0.0012653049780055881
0.00226,0.00061382312560454011
0.00227,0.00093956405180506408
0.00228,0.00224252775660716
0.00229,0.00093956405180506408
0.0023,0.0012653049780055881
0.00231,0.00224252775660716
0.00232,0.00061382312560454011
0.00233,0.001591045904206112
0.00234,0.00093956405180506408
0.00235,0.001591045904206112
0.00236,0.00093956405180506408
0.00237,0.00093956405180506408
0.00238,0.0012653049780055881
0.00239,0.00093956405180506408
0.0024,0.00061382312560454011
0.00241,0.00028808219940401614
0.00242,0.001591045904206112
0.00243,0.00061382312560454011
0.00244,0.0012653049780055881
0.00245,0.001591045904206112
0.00246,0.00093956405180506408
0.00247,0.0012653049780055881
0.00248,0.00028808219940401614
0.00249,0.00061382312560454011
0.0025,0.001916786830406636
0.00251,0.00061382312560454011
0.00252,0.0012653049780055881
0.00253,0.001591045904206112
0.00254,0.0012653049780055881
0.00255,0.0012653049780055881
0.00256,0.001916786830406636
0.00257,0.0012653049780055881
0.00258,0.00093956405180506408
0.00259,0.0012653049780055881
0.0026,0.00028808219940401614
0.00261,0.001591045904206112
0.00262,0.00061382312560454011
0.00263,0.00028808219940401614
0.00264,0.0012653049780055881
0.00265,0.001591045904206112
0.00266,0.00061382312560454011
0.00267,0.00093956405180506408
0.00268,0.0012653049780055881
0.00269,0.00093956405180506408
0.0027,0.00224252775660716
0.00271,0.00093956405180506408
0.00272,0.001591045904206112
0.00273,0.00224252775660716
0.00274,0.00061382312560454011
0.00275,0.00061382312560454011
0.00276,0.0012653049780055881
0.00277,0.0012653049780055881
0.00278,0.00061382312560454011
0.00279,0.00061382312560454011
0.0028,0.00093956405180506408
0.00281,0.001591045904206112
0.00282,0.0012653049780055881
0.00283,0.00061382312560454011
0.00284,0.00093956405180506408
0.00285,0.0012653049780055881
0.00286,0.001591045904206112
0.00287,0.00061382312560454011
0.00288,0.0012653049780055881
0.00289,0.001591045904206112
0.0029,0.00061382312560454011
0.00291,0.0012653049780055881
0.00292,0.0012653049780055881
0.00293,0.00093956405180506408
0.00294,0.00093956405180506408
0.00295,0.0012653049780055881
0.00296,0.00061382312560454011
0.00297,0.00061382312560454011
0.00298,0.001591045904206112
0.00299,0.001591045904206112
0.003,0.00093956405180506408
0.00301,0.001591045904206112
0.00302,0.001591045904206112
0.00303,0.00061382312560454011
0.00304,0.0012653049780055881
0.00305,0.0012653049780055881
0.00306,0.00093956405180506408
0.00307,0.00028808219940401614
0.00308,0.001591045904206112
0.00309,0.0012653049780055881
0.0031,0.00093956405180506408
0.00311,0.00093956405180506408
0.00312,0.00028808219940401614
0.00313,0.0012653049780055881
0.00314,0.00093956405180506408
0.00315,0.00093956405180506408
0.00316,0.0012653049780055881
0.00317,0.00061382312560454011
0.00318,0.00061382312560454011
0.00319,0.00061382312560454011
0.0032,0.00093956405180506408
0.00321,0.00061382312560454011
0.00322,0.0012653049780055881
0.00323,0.00061382312560454011
0.00324,0.00093956405180506408
0.00325,0.00061382312560454011
0.00326,0.001591045904206112
0.00327,0.00061382312560454011
0.00328,0.0012653049780055881
0.00329,0.0012653049780055881
0.0033,0.0012653049780055881
0.00331,0.0012653049780055881
0.00332,0.001591045904206112
0.00333,0.00093956405180506408
0.00334,0.0012653049780055881
0.00335,0.00061382312560454011
0.00336,0.00093956405180506408
0.00337,0.00224252775660716
0.00338,0.0012653049780055881
0.00339,0.0012653049780055881
0.0034,0.0012653049780055881
0.00341,0.001591045904206112
0.00342,0.00061382312560454011
0.00343,0.0012653049780055881
0.00344,0.00093956405180506408
0.00345,0.00093956405180506408
0.00346,0.001591045904206112
0.00347,0.001591045904206112
0.00348,0.001591045904206112
0.00349,0.00028808219940401614
0.0035,0.0012653049780055881
0.00351,0.00061382312560454011
0.00352,0.00061382312560454011
0.00353,0.0012653049780055881
0.00354,0.00061382312560454011
0.00355,0.00093956405180506408
0.00356,0.0012653049780055881
0.00357,0.001591045904206112
0.00358,0.00093956405180506408
0.00359,0.0012653049780055881
0.0036,0.0012653049780055881
0.00361,0.00061382312560454011
0.00362,0.001591045904206112
0.00363,0.0012653049780055881
0.00364,0.0012653049780055881
0.00365,0.00093956405180506408
0.00366,0.001916786830406636
0.00367,0.00093956405180506408
0.00368,0.00093956405180506408
0.00369,0.00061382312560454011
0.0037,0.00028808219940401614
0.00371,0.001591045904206112
0.00372,0.001591045904206112
0.00373,0.0012653049780055881
0.00374,0.001591045904206112
0.00375,0.00061382312560454011
0.00376,0.00093956405180506408
0.00377,0.00093956405180506408
0.00378,0.00061382312560454011
0.00379,0.00061382312560454011
0.0038,0.001916786830406636
0.00381,0.0012653049780055881
0.00382,0.0012653049780055881
0.00383,0.00093956405180506408
0.00384,0.001591045904206112
0.00385,0.00028808219940401614
0.00386,0.0012653049780055881
0.00387,0.00093956405180506408
0.00388,0.0012653049780055881
0.00389,0.0012653049780055881
0.0039,0.001591045904206112
0.00391,0.00093956405180506408
0.00392,0.001591045904206112
0.00393,0.00093956405180506408
0.00394,0.00093956405180506408
0.00395,0.001916786830406636
0.00396,0.00093956405180506408
0.00397,0.00061382312560454011
0.00398,0.00093956405180506408
0.00399,0.0012653049780055881
0.004,0.00061382312560454011
0.00401,0.0012653049780055881
0.00402,0.00061382312560454011
0.00403,0.00093956405180506408
0.00404,0.001916786830406636
0.00405,0.00093956405180506408
0.00406,0.001591045904206112
0.00407,0.00028808219940401614
0.00408,0.00093956405180506408
0.00409,0.00061382312560454011
0.0041,0.001591045904206112
0.00411,0.00093956405180506408
0.00412,0.00061382312560454011
0.00413,0.001591045904206112
0.00414,0.001591045904206112
0.00415,0.0012653049780055881
0.00416,0.0012653049780055881
0.00417,0.00093956405180506408
0.00418,0.00093956405180506408
0.00419,0.0012653049780055881
0.0042,0.0012653049780055881
0.00421,0.001591045904206112
0.00422,0.00093956405180506408
0.00423,0.00061382312560454011
0.00424,0.00028808219940401614
0.00425,0.0012653049780055881
0.00426,0.00061382312560454011
0.00427,0.001916786830406636
0.00428,0.00093956405180506408
0.00429,0.0012653049780055881
0.0043,0.001591045904206112
0.00431,0.00093956405180506408
0.00432,0.00061382312560454011
0.00433,0.0012653049780055881
0.00434,0.00028808219940401614
0.00435,0.00028808219940401614
0.00436,0.00028808219940401614
0.00437,0.001591045904206112
0.00438,0.00061382312560454011
0.00439,0.001591045904206112
0.0044,0.0012653049780055881
0.00441,0.0012653049780055881
0.00442,0.00093956405180506408
0.00443,0.001591045904206112
0.00444,0.00093956405180506408
0.00445,0.00061382312560454011
0.00446,0.001591045904206112
0.00447,0.001591045904206112
0.00448,0.00093956405180506408
0.00449,0.001591045904206112
0.0045,0.00093956405180506408
0.00451,0.0012653049780055881
0.00452,0.00093956405180506408
0.00453,0.001916786830406636
0.00454,0.0012653049780055881
0.00455,0.0012653049780055881
0.00456,0.001591045904206112
0.00457,0.001591045904206112
0.00458,0.0012653049780055881
0.00459,0.001591045904206112
0.0046,0.00028808219940401614
0.00461,0.0012653049780055881
0.00462,0.001916786830406636
0.00463,0.0012653049780055881
0.00464,0.00093956405180506408
0.00465,0.00093956405180506408
0.00466,0.00093956405180506408
0.00467,0.00061382312560454011
0.00468,0.00093956405180506408
0.00469,0.0012653049780055881
0.0047,0.0012653049780055881
0.00471,0.00093956405180506408
0.00472,0.0012653049780055881
0.00473,0.00093956405180506408
0.00474,0.001916786830406636
0.00475,0.001591045904206112
0.00476,0.00093956405180506408
0.00477,0.00061382312560454011
0.00478,0.00061382312560454011
0.00479,0.0012653049780055881
0.0048,0.00061382312560454011
0.00481,0.00093956405180506408
0.00482,0.00061382312560454011
0.00483,0.0012653049780055881
0.00484,0.0012653049780055881
0.00485,0.00093956405180506408
0.00486,0.0012653049780055881
0.00487,0.00028808219940401614
0.00488,0.00093956405180506408
0.00489,0.00028808219940401614
0.0049,0.00093956405180506408
0.00491,0.00028808219940401614
0.00492,0.0012653049780055881
0.00493,0.0012653049780055881
0.00494,0.00093956405180506408
0.00495,0.00093956405180506408
0.00496,0.00028808219940401614
0.00497,0.00093956405180506408
0.00498,0.0012653049780055881
0.00499,0.0012653049780055881
0.005,0.001591045904206112
0.00501,0.00093956405180506408
0.00502,0.001591045904206112
0.00503,0.0012653049780055881
0.00504,0.00061382312560454011
0.00505,0.00093956405180506408
0.00506,0.001916786830406636
0.00507,0.00093956405180506408
0.00508,0.00093956405180506408
0.00509,0.00093956405180506408
0.0051,0.00093956405180506408
0.00511,0.00061382312560454011
0.00512,0.00093956405180506408
0.00513,0.00093956405180506408
0.00514,0.00093956405180506408
0.00515,0.00093956405180506408
0.00516,0.0012653049780055881
0.00517,0.00061382312560454011
0.00518,0.0012653049780055881
0.00519,0.0012653049780055881
0.0052,0.00093956405180506408
0.00521,0.0012653049780055881
0.00522,0.00028808219940401614
0.00523,0.00093956405180506408
0.00524,0.00061382312560454011
0.00525,0.00028808219940401614
0.00526,0.00093956405180506408
0.00527,0.0012653049780055881
0.00528,0.00093956405180506408
0.00529,0.00061382312560454011
0.0053,0.0012653049780055881
0.00531,0.00061382312560454011
0.00532,0.00093956405180506408
0.00533,0.00093956405180506408
0.00534,0.00093956405180506408
0.00535,0.00061382312560454011
0.00536,0.00093956405180506408
0.00537,0.0012653049780055881
0.00538,0.00028808219940401614
0.00539,0.001591045904206112
0.0054,0.0012653049780055881
0.00541,0.001591045904206112
0.00542,0.00061382312560454011
0.00543,0.00093956405180506408
0.00544,0.001916786830406636
0.00545,0.00061382312560454011
0.00546,0.001591045904206112
0.00547,0.0012653049780055881
0.00548,0.00061382312560454011
0.00549,0.00061382312560454011
0.0055,0.00093956405180506408
0.00551,0.00093956405180506408
0.00552,0.001916786830406636
0.00553,0.00093956405180506408
0.00554,0.00093956405180506408
0.00555,0.00093956405180506408
0.00556,0.00028808219940401614
0.00557,0.0012653049780055881
0.00558,0.0012653049780055881
0.00559,0.0012653049780055881
0.0056,0.00061382312560454011
0.00561,0.001591045904206112
0.00562,0.00224252775660716
0.00563,0.001591045904206112
0.00564,0.0012653049780055881
0.00565,0.00061382312560454011
0.00566,-3.7658726796507835E-05
0.00567,0.00061382312560454011
0.00568,0.00093956405180506408
0.00569,-3.7658726796507835E-05
0.0057,0.001591045904206112
0.00571,0.00093956405180506408
0.00572,0.0012653049780055881
0.00573,0.00061382312560454011
0.00574,0.0012653049780055881
0.00575,0.0012653049780055881
0.00576,0.00093956405180506408
0.00577,0.001591045904206112
0.00578,0.00093956405180506408
0.00579,0.00061382312560454011
0.0058,0.00093956405180506408
0.00581,0.00093956405180506408
0.00582,0.0012653049780055881
0.00583,0.00061382312560454011
0.00584,0.0012653049780055881
0.00585,0.0012653049780055881
0.00586,0.001916786830406636
0.00587,0.00061382312560454011
0.00588,0.00093956405180506408
0.00589,0.00028808219940401614
0.0059,0.00093956405180506408
0.00591,0.00061382312560454011
0.00592,0.00093956405180506408
0.00593,0.00093956405180506408
0.00594,0.00093956405180506408
0.00595,0.0012653049780055881
0.00596,0.001591045904206112
0.00597,0.00093956405180506408
0.00598,0.0012653049780055881
0.00599,-3.7658726796507835E-05
0.006,0.00061382312560454011
0.00601,0.00061382312560454011
0.00602,0.0012653049780055881
0.00603,0.00093956405180506408
0.00604,0.0012653049780055881
0.00605,0.00093956405180506408
0.00606,0.00093956405180506408
0.00607,0.001591045904206112
0.00608,0.00061382312560454011
0.00609,0.001591045904206112
0.0061,0.0012653049780055881
0.00611,0.00061382312560454011
0.00612,0.00061382312560454011
0.00613,0.0012653049780055881
0.00614,0.001916786830406636
0.00615,0.00061382312560454011
0.00616,0.00061382312560454011
0.00617,0.00061382312560454011
0.00618,0.00093956405180506408
0.00619,0.0012653049780055881
0.0062,0.0012653049780055881
0.00621,0.00093956405180506408
0.00622,0.00061382312560454011
0.00623,0.00061382312560454011
0.00624,0.00093956405180506408
0.00625,0.001591045904206112
0.00626,0.0012653049780055881
0.00627,0.0012653049780055881
0.00628,0.0012653049780055881
0.00629,0.00061382312560454011
0.0063,0.001591045904206112
0.00631,0.0012653049780055881
0.00632,-3.7658726796507835E-05
0.00633,0.00061382312560454011
0.00634,0.00061382312560454011
0.00635,0.001591045904206112
0.00636,0.0012653049780055881
0.00637,0.0012653049780055881
0.00638,0.0012653049780055881
0.00639,0.0012653049780055881
0.0064,0.00061382312560454011
0.00641,0.00061382312560454011
0.00642,0.00028808219940401614
0.00643,0.0012653049780055881
0.00644,0.00061382312560454011
0.00645,0.00093956405180506408
0.00646,0.00028808219940401614
0.00647,0.00093956405180506408
0.00648,0.00093956405180506408
0.00649,0.0012653049780055881
0.0065,0.0012653049780055881
0.00651,0.001916786830406636
0.00652,0.001591045904206112
0.00653,0.00061382312560454011
0.00654,0.00093956405180506408
0.00655,-3.7658726796507835E-05
0.00656,0.00093956405180506408
0.00657,0.001591045904206112
0.00658,0.001591045904206112
0.00659,0.0012653049780055881
0.0066,0.00093956405180506408
0.00661,0.00028808219940401614
0.00662,0.00093956405180506408
0.00663,0.00061382312560454011
0.00664,0.00093956405180506408
0.00665,0.00093956405180506408
0.00666,0.00093956405180506408
0.00667,0.00061382312560454011
0.00668,0.00093956405180506408
0.00669,0.0012653049780055881
0.0067,0.00061382312560454011
0.00671,0.00093956405180506408
0.00672,0.00093956405180506408
0.00673,0.00093956405180506408
0.00674,0.00061382312560454011
0.00675,0.0012653049780055881
0.00676,0.001591045904206112
0.00677,0.00093956405180506408
0.00678,0.00028808219940401614
0.00679,0.001591045904206112
0.0068,-3.7658726796507835E-05
0.00681,0.00061382312560454011
0.00682,0.00093956405180506408
0.00683,0.0012653049780055881
0.00684,0.00061382312560454011
0.00685,0.00028808219940401614
0.00686,0.001591045904206112
0.00687,0.00061382312560454011
0.00688,0.00093956405180506408
0.00689,0.0012653049780055881
0.0069,0.00028808219940401614
0.00691,0.00061382312560454011
0.00692,0.00061382312560454011
0.00693,0.00093956405180506408
0.00694,0.001916786830406636
0.00695,0.00061382312560454011
0.00696,0.00093956405180506408
0.00697,0.001591045904206112
0.00698,0.00093956405180506408
0.00699,0.001591045904206112
0.007,0.00028808219940401614
0.00701,0.00061382312560454011
0.00702,0.00093956405180506408
0.00703,0.00093956405180506408
0.00704,0.00028808219940401614
0.00705,0.00028808219940401614
0.00706,0.00093956405180506408
0.00707,0.0012653049780055881
0.00708,0.00093956405180506408
0.00709,0.0012653049780055881
0.0071,0.00061382312560454011
0.00711,0.00061382312560454011
0.00712,0.00061382312560454011
0.00713,0.0012653049780055881
0.00714,0.00093956405180506408
0.00715,0.00061382312560454011
0.00716,0.0012653049780055881
0.00717,0.0012653049780055881
0.00718,0.00093956405180506408
0.00719,0.00028808219940401614
0.0072,0.0012653049780055881
0.00721,0.00028808219940401614
0.00722,0.00093956405180506408
0.00723,0.0012653049780055881
0.00724,0.00028808219940401614
0.00725,0.00028808219940401614
0.00726,0.00028808219940401614
0.00727,0.00061382312560454011
0.00728,0.0012653049780055881
0.00729,0.0012653049780055881
0.0073,0.0012653049780055881
0.00731,0.00093956405180506408
0.00732,0.00028808219940401614
0.00733,0.00061382312560454011
0.00734,0.0012653049780055881
0.00735,0.001916786830406636
0.00736,0.00093956405180506408
0.00737,0.00061382312560454011
0.00738,0.0012653049780055881
0.00739,0.001591045904206112
0.0074,0.0012653049780055881
0.00741,0.00061382312560454011
0.00742,0.0012653049780055881
0.00743,0.00093956405180506408
0.00744,0.00093956405180506408
0.00745,0.00093956405180506408
0.00746,0.00028808219940401614
0.00747,0.00028808219940401614
0.00748,0.001591045904206112
0.00749,0.00093956405180506408
0.0075,0.00093956405180506408
0.00751,0.00028808219940401614
0.00752,0.00061382312560454011
0.00753,0.00061382312560454011
0.00754,0.00061382312560454011
0.00755,0.0012653049780055881
0.00756,0.00093956405180506408
0.00757,0.0012653049780055881
0.00758,-3.7658726796507835E-05
0.00759,0.0012653049780055881
0.0076,0.00061382312560454011
0.00761,0.00093956405180506408
0.00762,0.00093956405180506408
0.00763,0.00093956405180506408
0.00764,0.00093956405180506408
0.00765,0.00093956405180506408
0.00766,0.0012653049780055881
0.00767,0.00028808219940401614
0.00768,0.0012653049780055881
0.00769,0.0012653049780055881
0.0077,0.0012653049780055881
0.00771,0.00028808219940401614
0.00772,0.00093956405180506408
0.00773,0.001591045904206112
0.00774,0.00061382312560454011
0.00775,0.00061382312560454011
0.00776,0.00061382312560454011
0.00777,0.00093956405180506408
0.00778,0.0012653049780055881
0.00779,0.0012653049780055881
0.0078,0.00061382312560454011
0.00781,0.00093956405180506408
0.00782,0.00061382312560454011
0.00783,0.00093956405180506408
0.00784,0.00093956405180506408
0.00785,0.00093956405180506408
0.00786,0.00061382312560454011
0.00787,0.00061382312560454011
0.00788,0.00061382312560454011
0.00789,0.001591045904206112
0.0079,0.00093956405180506408
0.00791,0.00061382312560454011
0.00792,0.00061382312560454011
0.00793,0.00093956405180506408
0.00794,0.00028808219940401614
0.00795,0.0012653049780055881
0.00796,0.00061382312560454011
0.00797,0.001591045904206112
0.00798,0.00093956405180506408
0.00799,0.00028808219940401614
0.008,0.00093956405180506408
0.00801,0.0012653049780055881
0.00802,0.0012653049780055881
0.00803,0.00093956405180506408
0.00804,0.00061382312560454011
0.00805,0.00093956405180506408
0.00806,0.00061382312560454011
0.00807,0.00093956405180506408
0.00808,0.00093956405180506408
0.00809,0.00028808219940401614
0.0081,0.00028808219940401614
0.00811,0.00061382312560454011
0.00812,0.00093956405180506408
0.00813,0.00093956405180506408
0.00814,0.0012653049780055881
0.00815,0.00093956405180506408
0.00816,0.001591045904206112
0.00817,0.00061382312560454011
0.00818,0.00061382312560454011
0.00819,-3.7658726796507835E-05
0.0082,0.00093956405180506408
0.00821,0.00093956405180506408
0.00822,0.00093956405180506408
0.00823,0.00061382312560454011
0.00824,0.00093956405180506408
0.00825,-3.7658726796507835E-05
0.00826,-3.7658726796507835E-05
0.00827,0.0012653049780055881
0.00828,0.0012653049780055881
0.00829,0.00093956405180506408
0.0083,0.00093956405180506408
0.00831,0.00093956405180506408
0.00832,0.00061382312560454011
0.00833,0.001591045904206112
0.00834,0.0012653049780055881
0.00835,0.00061382312560454011
0.00836,0.00093956405180506408
0.00837,0.00061382312560454011
0.00838,0.00061382312560454011
0.00839,0.00093956405180506408
0.0084,0.0012653049780055881
0.00841,0.00093956405180506408
0.00842,0.0012653049780055881
0.00843,0.00061382312560454011
0.00844,0.0012653049780055881
0.00845,0.00093956405180506408
0.00846,0.0012653049780055881
0.00847,0.00061382312560454011
0.00848,0.001591045904206112
0.00849,0.0012653049780055881
0.0085,0.00028808219940401614
0.00851,0.00061382312560454011
0.00852,0.0012653049780055881
0.00853,0.00028808219940401614
0.00854,0.0012653049780055881
0.00855,0.001591045904206112
0.00856,0.0012653049780055881
0.00857,0.00093956405180506408
0.00858,0.00061382312560454011
0.00859,0.0012653049780055881
0.0086,0.00093956405180506408
0.00861,0.00093956405180506408
0.00862,0.00061382312560454011
0.00863,0.00028808219940401614
0.00864,0.00093956405180506408
0.00865,0.001591045904206112
0.00866,0.00061382312560454011
0.00867,0.00093956405180506408
0.00868,0.0012653049780055881
0.00869,0.0012653049780055881
0.0087,0.00061382312560454011
0.00871,-3.7658726796507835E-05
0.00872,0.00093956405180506408
0.00873,0.00028808219940401614
0.00874,0.00093956405180506408
0.00875,0.00061382312560454011
0.00876,0.0012653049780055881
0.00877,0.001591045904206112
0.00878,0.0012653049780055881
0.00879,0.0012653049780055881
0.0088,0.0012653049780055881
0.00881,0.00028808219940401614
0.00882,0.00061382312560454011
0.00883,0.00093956405180506408
0.00884,0.00061382312560454011
0.00885,0.00028808219940401614
0.00886,0.00061382312560454011
0.00887,0.00093956405180506408
0.00888,0.001916786830406636
0.00889,0.00061382312560454011
0.0089,0.0012653049780055881
0.00891,0.00093956405180506408
0.00892,0.00093956405180506408
0.00893,0.0012653049780055881
0.00894,0.001591045904206112
0.00895,0.00061382312560454011
0.00896,0.00093956405180506408
0.00897,0.00028808219940401614
0.00898,0.00093956405180506408
0.00899,0.00061382312560454011
0.009,0.0012653049780055881
0.00901,0.00093956405180506408
0.00902,0.00093956405180506408
0.00903,0.00061382312560454011
0.00904,0.00093956405180506408
0.00905,0.00061382312560454011
0.00906,0.00093956405180506408
0.00907,0.00061382312560454011
0.00908,0.0012653049780055881
0.00909,0.00061382312560454011
0.0091,0.001591045904206112
0.00911,0.00061382312560454011
0.00912,0.00061382312560454011
0.00913,0.00093956405180506408
0.00914,-3.7658726796507835E-05
0.00915,0.0012653049780055881
0.00916,0.00093956405180506408
0.00917,0.00028808219940401614
0.00918,-3.7658726796507835E-05
0.00919,0.00061382312560454011
0.0092,0.00028808219940401614
0.00921,0.00061382312560454011
0.00922,0.0012653049780055881
0.00923,0.00093956405180506408
0.00924,0.00093956405180506408
0.00925,0.00061382312560454011
0.00926,0.0012653049780055881
0.00927,0.00028808219940401614
0.00928,0.00061382312560454011
0.00929,0.00093956405180506408
0.0093,0.0012653049780055881
0.00931,-3.7658726796507835E-05
0.00932,0.00093956405180506408
0.00933,0.00061382312560454011
